Participante,VLT,Perfil,ID_Maze,tipo_De_Frase,Resposta,RT_Alvo,Ordem
33,4,Bilingue,13,Non.Temp.Red.IV,1,2834,A
33,4,Bilingue,14,Non.Temp.Red.IV,1,1739,A
33,4,Bilingue,15,Non.Temp.Red.IV,2,1184,A
33,4,Bilingue,16,Non.Temp.Red.IV,2,3423,A
33,4,Bilingue,17,Temp.Red.PV,1,1159,A
33,4,Bilingue,18,Temp.Red.PV,1,1142,A
33,4,Bilingue,19,Temp.Red.PV,2,1749,A
33,4,Bilingue,20,Temp.Red.PV,1,894,A
33,4,Bilingue,21,Temp.Red.PV,2,1129,A
33,4,Bilingue,22,Temp.Red.PV,2,968,A
33,4,Bilingue,23,Temp.Red.PV,2,1077,A
33,4,Bilingue,24,Temp.Red.PV,1,1181,A
37,4,Bilingue,1,Temp.Red.IV,2,949,A
37,4,Bilingue,2,Temp.Red.IV,2,703,A
37,4,Bilingue,3,Temp.Red.IV,1,1557,A
37,4,Bilingue,4,Temp.Red.IV,1,846,A
37,4,Bilingue,5,Temp.Red.IV,1,1125,A
37,4,Bilingue,6,Temp.Red.IV,1,793,A
37,4,Bilingue,7,Temp.Red.IV,1,710,A
37,4,Bilingue,8,Temp.Red.IV,0,0,A
37,4,Bilingue,9,Non.Temp.Red.IV,2,1440,A
37,4,Bilingue,10,Non.Temp.Red.IV,1,941,A
37,4,Bilingue,11,Non.Temp.Red.IV,2,1034,A
37,4,Bilingue,12,Non.Temp.Red.IV,2,1259,A
37,4,Bilingue,13,Non.Temp.Red.IV,1,893,A
37,4,Bilingue,14,Non.Temp.Red.IV,2,611,A
37,4,Bilingue,15,Non.Temp.Red.IV,2,943,A
37,4,Bilingue,16,Non.Temp.Red.IV,2,1041,A
37,4,Bilingue,17,Temp.Red.PV,2,1806,A
37,4,Bilingue,18,Temp.Red.PV,2,1158,A
37,4,Bilingue,19,Temp.Red.PV,2,1198,A
37,4,Bilingue,20,Temp.Red.PV,1,944,A
37,4,Bilingue,21,Temp.Red.PV,2,849,A
37,4,Bilingue,22,Temp.Red.PV,1,1362,A
37,4,Bilingue,23,Temp.Red.PV,2,986,A
37,4,Bilingue,24,Temp.Red.PV,1,1006,A
42,4,Bilingue,1,Temp.Red.IV,2,1246,B
42,4,Bilingue,2,Temp.Red.IV,2,1494,B
42,4,Bilingue,3,Temp.Red.IV,1,1482,B
42,4,Bilingue,4,Temp.Red.IV,2,1195,B
42,4,Bilingue,5,Temp.Red.IV,2,1428,B
42,4,Bilingue,6,Temp.Red.IV,2,2349,B
42,4,Bilingue,7,Temp.Red.IV,1,1178,B
42,4,Bilingue,8,Temp.Red.IV,1,855,B
42,4,Bilingue,9,Non.Temp.Red.IV,1,1081,B
42,4,Bilingue,10,Non.Temp.Red.IV,1,1268,B
42,4,Bilingue,11,Non.Temp.Red.IV,2,3188,B
42,4,Bilingue,12,Non.Temp.Red.IV,1,1852,B
42,4,Bilingue,13,Non.Temp.Red.IV,1,3737,B
42,4,Bilingue,14,Non.Temp.Red.IV,2,2190,B
42,4,Bilingue,15,Non.Temp.Red.IV,1,1370,B
42,4,Bilingue,16,Non.Temp.Red.IV,1,1971,B
42,4,Bilingue,17,Temp.Red.PV,1,974,B
42,4,Bilingue,18,Temp.Red.PV,1,768,B
42,4,Bilingue,19,Temp.Red.PV,1,895,B
42,4,Bilingue,20,Temp.Red.PV,2,809,B
42,4,Bilingue,21,Temp.Red.PV,2,1151,B
42,4,Bilingue,22,Temp.Red.PV,1,1059,B
42,4,Bilingue,23,Temp.Red.PV,2,1249,B
42,4,Bilingue,24,Temp.Red.PV,1,1056,B
62,4,Bilingue,1,Temp.Red.IV,1,2095,B
62,4,Bilingue,2,Temp.Red.IV,1,763,B
62,4,Bilingue,3,Temp.Red.IV,1,797,B
62,4,Bilingue,4,Temp.Red.IV,1,1889,B
62,4,Bilingue,5,Temp.Red.IV,2,1414,B
62,4,Bilingue,6,Temp.Red.IV,1,1646,B
62,4,Bilingue,7,Temp.Red.IV,1,966,B
62,4,Bilingue,8,Temp.Red.IV,1,1038,B
62,4,Bilingue,9,Non.Temp.Red.IV,1,775,B
62,4,Bilingue,10,Non.Temp.Red.IV,1,1036,B
62,4,Bilingue,11,Non.Temp.Red.IV,2,974,B
62,4,Bilingue,12,Non.Temp.Red.IV,2,1133,B
62,4,Bilingue,13,Non.Temp.Red.IV,1,939,B
62,4,Bilingue,14,Non.Temp.Red.IV,2,1234,B
62,4,Bilingue,15,Non.Temp.Red.IV,2,1053,B
62,4,Bilingue,16,Non.Temp.Red.IV,2,1119,B
62,4,Bilingue,17,Temp.Red.PV,1,914,B
62,4,Bilingue,18,Temp.Red.PV,1,888,B
62,4,Bilingue,19,Temp.Red.PV,1,843,B
62,4,Bilingue,20,Temp.Red.PV,2,929,B
62,4,Bilingue,21,Temp.Red.PV,1,1943,B
62,4,Bilingue,22,Temp.Red.PV,1,755,B
62,4,Bilingue,23,Temp.Red.PV,2,1161,B
62,4,Bilingue,24,Temp.Red.PV,1,901,B
68,4,Bilingue,1,Temp.Red.IV,2,2006,B
68,4,Bilingue,2,Temp.Red.IV,1,1651,B
68,4,Bilingue,3,Temp.Red.IV,1,1595,B
68,4,Bilingue,4,Temp.Red.IV,1,1038,B
68,4,Bilingue,5,Temp.Red.IV,2,1135,B
68,4,Bilingue,6,Temp.Red.IV,2,1847,B
68,4,Bilingue,7,Temp.Red.IV,2,1019,B
68,4,Bilingue,8,Temp.Red.IV,2,823,B
68,4,Bilingue,9,Non.Temp.Red.IV,2,3986,B
68,4,Bilingue,10,Non.Temp.Red.IV,1,1055,B
68,4,Bilingue,11,Non.Temp.Red.IV,2,1731,B
68,4,Bilingue,12,Non.Temp.Red.IV,2,1018,B
68,4,Bilingue,13,Non.Temp.Red.IV,1,1715,B
68,4,Bilingue,14,Non.Temp.Red.IV,2,1855,B
68,4,Bilingue,15,Non.Temp.Red.IV,2,1363,B
68,4,Bilingue,16,Non.Temp.Red.IV,1,802,B
68,4,Bilingue,17,Temp.Red.PV,1,2279,B
68,4,Bilingue,18,Temp.Red.PV,1,859,B
68,4,Bilingue,19,Temp.Red.PV,2,1231,B
68,4,Bilingue,20,Temp.Red.PV,1,990,B
68,4,Bilingue,21,Temp.Red.PV,1,1219,B
68,4,Bilingue,22,Temp.Red.PV,0,0,B
68,4,Bilingue,23,Temp.Red.PV,1,1627,B
68,4,Bilingue,24,Temp.Red.PV,2,962,B
70,4,Bilingue,1,Temp.Red.IV,1,3508,B
70,4,Bilingue,2,Temp.Red.IV,2,4930,B
70,4,Bilingue,3,Temp.Red.IV,1,1894,B
70,4,Bilingue,4,Temp.Red.IV,0,0,B
70,4,Bilingue,5,Temp.Red.IV,1,1892,B
70,4,Bilingue,6,Temp.Red.IV,2,1348,B
70,4,Bilingue,7,Temp.Red.IV,2,1673,B
70,4,Bilingue,8,Temp.Red.IV,1,1095,B
70,4,Bilingue,9,Non.Temp.Red.IV,1,1943,B
70,4,Bilingue,10,Non.Temp.Red.IV,1,2577,B
70,4,Bilingue,11,Non.Temp.Red.IV,2,1629,B
70,4,Bilingue,12,Non.Temp.Red.IV,2,1876,B
70,4,Bilingue,13,Non.Temp.Red.IV,2,4503,B
70,4,Bilingue,14,Non.Temp.Red.IV,2,1696,B
70,4,Bilingue,15,Non.Temp.Red.IV,1,3160,B
70,4,Bilingue,16,Non.Temp.Red.IV,1,2701,B
70,4,Bilingue,17,Temp.Red.PV,1,3413,B
70,4,Bilingue,18,Temp.Red.PV,2,1167,B
70,4,Bilingue,19,Temp.Red.PV,2,1177,B
70,4,Bilingue,20,Temp.Red.PV,2,1823,B
70,4,Bilingue,21,Temp.Red.PV,1,2602,B
70,4,Bilingue,22,Temp.Red.PV,1,1208,B
70,4,Bilingue,23,Temp.Red.PV,1,2243,B
70,4,Bilingue,24,Temp.Red.PV,1,1540,B
